#,Date-Time (CST/CDT),"Temperature (W-CT 22414702), °C","Electrical Conductivity (W-CT 22414702), µS/cm","Specific Conductivity (W-CT 22414702), µS/cm","Salinity (W-CT 22414702), PSU","Total Dissolved Solids (W-CT 22414702), mg/L"
6920,04/09/2026 17:59:59,5.17,423.5,725.7,0.33,275.25
6921,04/09/2026 18:14:59,5.16,423.5,725.9,0.33,275.26
6922,04/09/2026 18:29:59,5.15,423.5,726.2,0.33,275.29
6923,04/09/2026 18:44:59,5.17,423.4,725.6,0.33,275.24
6924,04/09/2026 18:59:59,5.16,423.4,725.9,0.33,275.21
6925,04/09/2026 19:14:59,5.16,423.4,725.9,0.33,275.21
6926,04/09/2026 19:29:59,5.15,423.3,725.8,0.33,275.16
6927,04/09/2026 19:44:59,5.16,423.4,725.8,0.33,275.21
6928,04/09/2026 19:59:59,5.16,423.3,725.7,0.33,275.17
6929,04/09/2026 20:14:59,5.16,423.5,726.1,0.33,275.29
6930,04/09/2026 20:29:59,5.17,423.6,725.9,0.33,275.33
6931,04/09/2026 20:44:59,5.16,423.6,726.2,0.33,275.35
6932,04/09/2026 20:59:59,5.17,423.6,726.0,0.33,275.37
6933,04/09/2026 21:14:59,5.15,423.6,726.3,0.33,275.33
6934,04/09/2026 21:29:59,5.16,423.5,725.9,0.33,275.26
6935,04/09/2026 21:44:59,5.16,423.6,726.3,0.33,275.37
6936,04/09/2026 21:59:59,5.16,423.5,726.1,0.33,275.30
6937,04/09/2026 22:14:59,5.16,423.6,726.2,0.33,275.35
6938,04/09/2026 22:29:59,5.16,423.7,726.5,0.33,275.43
6939,04/09/2026 22:44:59,5.15,423.7,726.6,0.33,275.44
6940,04/09/2026 22:59:59,5.17,423.7,726.2,0.33,275.43
6941,04/09/2026 23:14:59,5.17,423.7,726.1,0.33,275.38
6942,04/09/2026 23:29:59,5.17,423.7,726.0,0.33,275.39
6943,04/09/2026 23:44:59,5.16,423.7,726.3,0.33,275.40
6944,04/09/2026 23:59:59,5.17,423.7,726.1,0.33,275.41
6945,04/10/2026 00:14:59,5.17,423.7,726.1,0.33,275.42
6946,04/10/2026 00:29:59,5.17,423.7,726.2,0.33,275.42
6947,04/10/2026 00:44:59,5.16,423.6,726.3,0.33,275.36
6948,04/10/2026 00:59:59,5.15,423.7,726.4,0.33,275.38
6949,04/10/2026 01:14:59,5.16,423.8,726.5,0.33,275.46
6950,04/10/2026 01:29:59,5.16,423.7,726.3,0.33,275.42
6951,04/10/2026 01:44:59,5.16,423.6,726.0,0.33,275.32
6952,04/10/2026 01:59:59,5.16,423.7,726.4,0.33,275.40
6953,04/10/2026 02:14:59,5.16,423.8,726.4,0.33,275.46
6954,04/10/2026 02:29:59,5.16,423.8,726.5,0.33,275.45
6955,04/10/2026 02:44:59,5.17,423.8,726.1,0.33,275.44
6956,04/10/2026 02:59:59,5.17,423.7,726.1,0.33,275.43
6957,04/10/2026 03:14:59,5.17,423.8,726.3,0.33,275.46
6958,04/10/2026 03:29:59,5.17,423.8,726.2,0.33,275.44
6959,04/10/2026 03:44:59,5.17,423.9,726.4,0.33,275.54
6960,04/10/2026 03:59:59,5.17,424.0,726.6,0.33,275.57
6961,04/10/2026 04:14:59,5.16,424.0,726.9,0.33,275.62
6962,04/10/2026 04:29:59,5.16,424.1,727.1,0.33,275.69
6963,04/10/2026 04:44:59,5.16,424.1,726.9,0.33,275.67
6964,04/10/2026 04:59:59,5.17,424.2,726.9,0.33,275.71
6965,04/10/2026 05:14:59,5.16,424.4,727.5,0.33,275.83
6966,04/10/2026 05:29:59,5.16,424.2,727.3,0.33,275.75
6967,04/10/2026 05:44:59,5.16,424.4,727.4,0.33,275.87
6968,04/10/2026 05:59:59,5.17,424.3,727.2,0.33,275.83
6969,04/10/2026 06:14:59,5.17,424.4,727.1,0.33,275.85
6970,04/10/2026 06:29:59,5.16,424.4,727.5,0.33,275.88
6971,04/10/2026 06:44:59,5.17,424.3,727.2,0.33,275.80
6972,04/10/2026 06:59:59,5.17,424.4,727.4,0.33,275.87
6973,04/10/2026 07:14:59,5.17,424.3,727.1,0.33,275.82
6974,04/10/2026 07:29:59,5.17,424.3,727.1,0.33,275.79
6975,04/10/2026 07:44:59,5.17,424.3,727.0,0.33,275.81
6976,04/10/2026 07:59:59,5.16,424.3,727.3,0.33,275.81
6977,04/10/2026 08:14:59,5.17,424.4,727.2,0.33,275.86
6978,04/10/2026 08:29:59,5.16,424.3,727.3,0.33,275.79
6979,04/10/2026 08:44:59,5.17,424.2,726.8,0.33,275.71
6980,04/10/2026 08:59:59,5.17,424.2,726.9,0.33,275.70
6981,04/10/2026 09:14:59,5.17,424.2,726.9,0.33,275.73
6982,04/10/2026 09:29:59,5.17,424.2,726.9,0.33,275.74
6983,04/10/2026 09:44:59,5.16,424.2,727.2,0.33,275.74
6984,04/10/2026 09:59:59,5.16,424.4,727.5,0.33,275.84
6985,04/10/2026 10:14:59,5.17,424.3,726.9,0.33,275.77
6986,04/10/2026 10:29:59,5.17,424.3,727.0,0.33,275.78
6987,04/10/2026 10:44:59,5.17,424.4,727.1,0.33,275.84
6988,04/10/2026 10:59:59,5.16,424.4,727.4,0.33,275.83
6989,04/10/2026 11:14:59,5.17,424.7,727.7,0.33,276.04
6990,04/10/2026 11:29:59,5.17,424.5,727.5,0.33,275.95
6991,04/10/2026 11:44:59,5.17,424.6,727.7,0.33,276.00
6992,04/10/2026 11:59:59,5.17,424.4,727.4,0.33,275.88
6993,04/10/2026 12:14:59,5.17,424.4,727.2,0.33,275.83
6994,04/10/2026 12:29:59,5.17,424.4,727.2,0.33,275.87
6995,04/10/2026 12:44:59,5.16,424.4,727.6,0.33,275.86
6996,04/10/2026 12:59:59,5.16,424.3,727.4,0.33,275.82
6997,04/10/2026 13:14:59,5.17,424.3,727.2,0.33,275.82
6998,04/10/2026 13:29:59,5.16,424.3,727.3,0.33,275.80
6999,04/10/2026 13:44:59,5.16,424.4,727.5,0.33,275.84
7000,04/10/2026 13:59:59,5.16,424.3,727.3,0.33,275.80
7001,04/10/2026 14:14:59,5.16,424.4,727.5,0.33,275.85
7002,04/10/2026 14:29:59,5.17,424.3,727.2,0.33,275.81
7003,04/10/2026 14:44:59,5.17,424.4,727.2,0.33,275.85
7004,04/10/2026 14:59:59,5.16,424.2,727.1,0.33,275.73
7005,04/10/2026 15:14:59,5.17,424.4,727.3,0.33,275.89
7006,04/10/2026 15:29:59,5.17,424.4,727.2,0.33,275.84
7007,04/10/2026 15:44:59,5.17,424.4,727.2,0.33,275.84
7008,04/10/2026 15:59:59,5.16,424.3,727.2,0.33,275.78
7009,04/10/2026 16:14:59,5.16,424.3,727.3,0.33,275.76
7010,04/10/2026 16:29:59,5.17,424.4,727.1,0.33,275.84
7011,04/10/2026 16:44:59,5.16,424.4,727.3,0.33,275.83
7012,04/10/2026 16:59:59,5.17,424.3,727.2,0.33,275.80
7013,04/10/2026 17:14:59,5.16,424.2,727.1,0.33,275.75
7014,04/10/2026 17:29:59,5.17,424.0,726.7,0.33,275.61
7015,04/10/2026 17:44:59,5.16,423.9,726.5,0.33,275.53
7016,04/10/2026 17:59:59,5.16,424.0,726.8,0.33,275.62
7017,04/10/2026 18:14:59,5.17,423.9,726.4,0.33,275.56
7018,04/10/2026 18:29:59,5.18,423.9,726.2,0.33,275.51
7019,04/10/2026 18:44:59,5.16,424.0,726.8,0.33,275.60
7020,04/10/2026 18:59:59,5.17,424.0,726.5,0.33,275.59
7021,04/10/2026 19:14:59,5.16,423.9,726.7,0.33,275.56
7022,04/10/2026 19:29:59,5.17,423.9,726.3,0.33,275.52
7023,04/10/2026 19:44:59,5.18,423.9,726.3,0.33,275.56
7024,04/10/2026 19:59:59,5.17,423.9,726.4,0.33,275.51
7025,04/10/2026 20:14:59,5.16,424.0,726.8,0.33,275.57
7026,04/10/2026 20:29:59,5.17,424.0,726.5,0.33,275.59
7027,04/10/2026 20:44:59,5.17,423.9,726.4,0.33,275.54
7028,04/10/2026 20:59:59,5.17,423.8,726.3,0.33,275.47
7029,04/10/2026 21:14:59,5.17,423.9,726.5,0.33,275.53
7030,04/10/2026 21:29:59,5.16,424.0,726.7,0.33,275.59
7031,04/10/2026 21:44:59,5.17,423.8,726.3,0.33,275.49
7032,04/10/2026 21:59:59,5.17,423.8,726.4,0.33,275.49
7033,04/10/2026 22:14:59,5.16,423.9,726.6,0.33,275.55
7034,04/10/2026 22:29:59,5.16,423.9,726.7,0.33,275.55
7035,04/10/2026 22:44:59,5.18,424.0,726.3,0.33,275.57
7036,04/10/2026 22:59:59,5.17,424.0,726.7,0.33,275.61
7037,04/10/2026 23:14:59,5.18,424.1,726.6,0.33,275.68
7038,04/10/2026 23:29:59,5.16,424.1,726.9,0.33,275.67
7039,04/10/2026 23:44:59,5.16,424.2,727.1,0.33,275.72
7040,04/10/2026 23:59:59,5.16,424.2,727.1,0.33,275.73
7041,04/11/2026 00:14:59,5.17,424.2,726.9,0.33,275.76
7042,04/11/2026 00:29:59,5.17,424.4,727.3,0.33,275.86
7043,04/11/2026 00:44:59,5.16,424.4,727.3,0.33,275.83
7044,04/11/2026 00:59:59,5.17,424.4,727.4,0.33,275.87
7045,04/11/2026 01:14:59,5.16,424.4,727.5,0.33,275.89
7046,04/11/2026 01:29:59,5.18,424.4,727.1,0.33,275.86
7047,04/11/2026 01:44:59,5.17,424.6,727.4,0.33,275.96
7048,04/11/2026 01:59:59,5.18,424.6,727.4,0.33,275.97
7049,04/11/2026 02:14:59,5.18,424.7,727.6,0.33,276.06
7050,04/11/2026 02:29:59,5.18,424.7,727.6,0.33,276.07
7051,04/11/2026 02:44:59,5.17,424.7,727.6,0.33,276.04
7052,04/11/2026 02:59:59,5.17,424.6,727.6,0.33,276.01
7053,04/11/2026 03:14:59,5.18,424.7,727.5,0.33,276.03
7054,04/11/2026 03:29:59,5.17,424.6,727.7,0.33,276.02
7055,04/11/2026 03:44:59,5.17,424.7,727.6,0.33,276.03
7056,04/11/2026 03:59:59,5.17,424.7,727.7,0.33,276.08
7057,04/11/2026 04:14:59,5.17,424.7,727.8,0.33,276.07
7058,04/11/2026 04:29:59,5.17,424.7,727.7,0.33,276.05
7059,04/11/2026 04:44:59,5.18,424.8,727.7,0.33,276.11
7060,04/11/2026 04:59:59,5.18,424.7,727.6,0.33,276.07
7061,04/11/2026 05:14:59,5.18,424.7,727.5,0.33,276.06
7062,04/11/2026 05:29:59,5.17,424.7,727.9,0.33,276.06
7063,04/11/2026 05:44:59,5.17,424.8,727.8,0.33,276.10
7064,04/11/2026 05:59:59,5.17,424.8,727.9,0.33,276.12
7065,04/11/2026 06:14:59,5.17,424.9,728.0,0.33,276.18
7066,04/11/2026 06:29:59,5.18,424.8,727.7,0.33,276.09
7067,04/11/2026 06:44:59,5.18,424.8,727.6,0.33,276.09
7068,04/11/2026 06:59:59,5.18,424.8,727.6,0.33,276.10
7069,04/11/2026 07:14:59,5.17,424.9,728.1,0.33,276.16
7070,04/11/2026 07:29:59,5.18,424.7,727.6,0.33,276.04
7071,04/11/2026 07:44:59,5.18,424.8,727.8,0.33,276.14
7072,04/11/2026 07:59:59,5.18,424.9,727.9,0.33,276.15
7073,04/11/2026 08:14:59,5.17,424.9,728.1,0.33,276.20
7074,04/11/2026 08:29:59,5.18,424.8,727.8,0.33,276.13
7075,04/11/2026 08:44:59,5.17,424.7,727.8,0.33,276.09
7076,04/11/2026 08:59:59,5.17,424.9,728.2,0.33,276.20
7077,04/11/2026 09:14:59,5.17,424.3,727.0,0.33,275.79
7078,04/11/2026 09:29:59,5.18,424.0,726.2,0.33,275.57
7079,04/11/2026 09:44:59,5.18,423.9,726.1,0.33,275.56
7080,04/11/2026 09:59:59,5.17,424.0,726.5,0.33,275.59
7081,04/11/2026 10:14:59,5.18,424.2,726.8,0.33,275.73
7082,04/11/2026 10:29:59,5.18,424.3,726.8,0.33,275.81
7083,04/11/2026 10:44:59,5.18,424.5,727.1,0.33,275.91
7084,04/11/2026 10:59:59,5.17,424.6,727.6,0.33,276.01
7085,04/11/2026 11:14:59,5.17,424.8,727.9,0.33,276.15
7086,04/11/2026 11:29:59,5.17,424.8,727.9,0.33,276.13
7087,04/11/2026 11:44:59,5.18,424.8,727.8,0.33,276.15
7088,04/11/2026 11:59:59,5.17,424.8,727.9,0.33,276.12
7089,04/11/2026 12:14:59,5.17,424.8,727.9,0.33,276.12
7090,04/11/2026 12:29:59,5.17,425.0,728.1,0.33,276.23
7091,04/11/2026 12:44:59,5.18,425.1,728.2,0.33,276.30
7092,04/11/2026 12:59:59,5.19,425.1,728.0,0.33,276.31
7093,04/11/2026 13:14:59,5.18,425.0,728.1,0.33,276.26
7094,04/11/2026 13:29:59,5.19,425.1,728.0,0.33,276.30
7095,04/11/2026 13:44:59,5.18,425.2,728.4,0.33,276.40
7096,04/11/2026 13:59:59,5.18,425.1,728.2,0.33,276.33
7097,04/11/2026 14:14:59,5.18,424.9,727.8,0.33,276.21
7098,04/11/2026 14:29:59,5.17,424.7,727.6,0.33,276.03
7099,04/11/2026 14:44:59,5.17,424.6,727.4,0.33,275.97
7100,04/11/2026 14:59:59,5.18,424.8,727.8,0.33,276.12
7101,04/11/2026 15:14:59,5.19,424.8,727.6,0.33,276.15
7102,04/11/2026 15:29:59,5.17,424.7,727.6,0.33,276.03
7103,04/11/2026 15:44:59,5.18,424.7,727.6,0.33,276.08
7104,04/11/2026 15:59:59,5.18,424.6,727.4,0.33,276.00
7105,04/11/2026 16:14:59,5.17,424.6,727.6,0.33,276.01
7106,04/11/2026 16:29:59,5.19,424.6,727.1,0.33,275.98
7107,04/11/2026 16:44:59,5.18,424.5,727.2,0.33,275.93
7108,04/11/2026 16:59:59,5.19,424.3,726.7,0.33,275.82
7109,04/11/2026 17:14:59,5.17,424.3,727.0,0.33,275.79
7110,04/11/2026 17:29:59,5.19,424.1,726.2,0.33,275.65
7111,04/11/2026 17:44:59,5.19,423.9,725.9,0.33,275.52
7112,04/11/2026 17:59:59,5.19,424.0,726.2,0.33,275.61
7113,04/11/2026 18:14:59,5.18,424.2,726.7,0.33,275.74
7114,04/11/2026 18:29:59,5.18,424.4,726.9,0.33,275.84
7115,04/11/2026 18:44:59,5.19,424.5,727.1,0.33,275.95
7116,04/11/2026 18:59:59,5.18,424.8,727.5,0.33,276.09
7117,04/11/2026 19:14:59,5.19,424.6,727.2,0.33,276.02
7118,04/11/2026 19:29:59,5.18,424.8,727.6,0.33,276.09
7119,04/11/2026 19:44:59,5.19,424.8,727.4,0.33,276.10
7120,04/11/2026 19:59:59,5.18,424.7,727.5,0.33,276.03
7121,04/11/2026 20:14:59,5.18,424.5,727.2,0.33,275.91
7122,04/11/2026 20:29:59,5.18,424.4,727.0,0.33,275.86
7123,04/11/2026 20:44:59,5.18,424.4,726.9,0.33,275.86
7124,04/11/2026 20:59:59,5.18,424.3,726.8,0.33,275.81
7125,04/11/2026 21:14:59,5.18,424.3,726.8,0.33,275.79
7126,04/11/2026 21:29:59,5.18,424.6,727.3,0.33,276.00
7127,04/11/2026 21:44:59,5.19,424.7,727.3,0.33,276.05
7128,04/11/2026 21:59:59,5.19,424.6,727.0,0.33,276.00
7129,04/11/2026 22:14:59,5.19,424.6,727.1,0.33,276.00
7130,04/11/2026 22:29:59,5.18,424.7,727.6,0.33,276.08
7131,04/11/2026 22:44:59,5.19,424.5,726.9,0.33,275.94
7132,04/11/2026 22:59:59,5.18,424.7,727.4,0.33,276.02
7133,04/11/2026 23:14:59,5.19,424.8,727.5,0.33,276.10
7134,04/11/2026 23:29:59,5.19,424.8,727.4,0.33,276.10
7135,04/11/2026 23:44:59,5.19,424.9,727.6,0.33,276.17
7136,04/11/2026 23:59:59,5.19,424.8,727.3,0.33,276.11
7137,04/12/2026 00:14:59,5.19,424.8,727.6,0.33,276.14
7138,04/12/2026 00:29:59,5.19,425.0,727.7,0.33,276.22
7139,04/12/2026 00:44:59,5.18,424.9,727.7,0.33,276.16
7140,04/12/2026 00:59:59,5.18,424.7,727.6,0.33,276.07
7141,04/12/2026 01:14:59,5.19,424.7,727.3,0.33,276.08
7142,04/12/2026 01:29:59,5.19,424.6,727.0,0.33,275.97
7143,04/12/2026 01:44:59,5.19,424.8,727.3,0.33,276.09
7144,04/12/2026 01:59:59,5.19,424.6,727.0,0.33,275.97
7145,04/12/2026 02:14:59,5.19,424.5,726.8,0.33,275.90
7146,04/12/2026 02:29:59,5.20,424.4,726.6,0.33,275.85
7147,04/12/2026 02:44:59,5.20,424.3,726.4,0.33,275.78
7148,04/12/2026 02:59:59,5.18,424.2,726.5,0.33,275.71
7149,04/12/2026 03:14:59,5.18,424.2,726.5,0.33,275.72
7150,04/12/2026 03:29:59,5.19,424.0,726.2,0.33,275.61
7151,04/12/2026 03:44:59,5.19,424.2,726.4,0.33,275.71
7152,04/12/2026 03:59:59,5.19,424.1,726.3,0.33,275.68
7153,04/12/2026 04:14:59,5.19,424.2,726.3,0.33,275.71
7154,04/12/2026 04:29:59,5.18,424.3,726.7,0.33,275.79
7155,04/12/2026 04:44:59,5.19,424.3,726.5,0.33,275.80
7156,04/12/2026 04:59:59,5.19,424.4,726.6,0.33,275.83
7157,04/12/2026 05:14:59,5.19,424.2,726.4,0.33,275.75
7158,04/12/2026 05:29:59,5.19,424.6,727.0,0.33,276.00
7159,04/12/2026 05:44:59,5.20,424.6,726.7,0.33,275.97
7160,04/12/2026 05:59:59,5.20,424.7,727.0,0.33,276.02
7161,04/12/2026 06:14:59,5.19,424.8,727.5,0.33,276.13
7162,04/12/2026 06:29:59,5.20,425.0,727.4,0.33,276.23
7163,04/12/2026 06:44:59,5.19,425.0,727.7,0.33,276.27
7164,04/12/2026 06:59:59,5.20,424.9,727.4,0.33,276.17
7165,04/12/2026 07:14:59,5.19,424.9,727.7,0.33,276.20
7166,04/12/2026 07:29:59,5.19,425.0,727.7,0.33,276.26
7167,04/12/2026 07:44:59,5.20,424.9,727.3,0.33,276.21
7168,04/12/2026 07:59:59,5.19,424.8,727.6,0.33,276.15
7169,04/12/2026 08:14:59,5.20,424.9,727.2,0.33,276.17
7170,04/12/2026 08:29:59,5.19,424.8,727.5,0.33,276.14
7171,04/12/2026 08:44:59,5.21,424.9,727.2,0.33,276.18
7172,04/12/2026 08:59:59,5.20,425.0,727.5,0.33,276.24
7173,04/12/2026 09:14:59,5.20,424.8,727.1,0.33,276.12
7174,04/12/2026 09:29:59,5.21,424.8,727.0,0.33,276.10
7175,04/12/2026 09:44:59,5.20,424.8,727.2,0.33,276.10
7176,04/12/2026 09:59:59,5.20,424.9,727.4,0.33,276.20
7177,04/12/2026 10:14:59,5.20,424.9,727.4,0.33,276.17
7178,04/12/2026 10:29:59,5.19,425.0,727.8,0.33,276.27
7179,04/12/2026 10:44:59,5.21,424.9,727.0,0.33,276.15
7180,04/12/2026 10:59:59,5.20,425.0,727.4,0.33,276.25
7181,04/12/2026 11:14:59,5.20,424.9,727.4,0.33,276.17
7182,04/12/2026 11:29:59,5.20,424.9,727.3,0.33,276.16
7183,04/12/2026 11:44:59,5.21,424.7,726.8,0.33,276.08
7184,04/12/2026 11:59:59,5.20,424.8,727.1,0.33,276.09
7185,04/12/2026 12:14:59,5.20,424.6,726.9,0.33,275.97
7186,04/12/2026 12:29:59,5.20,424.5,726.6,0.33,275.91
7187,04/12/2026 12:44:59,5.20,424.6,726.9,0.33,275.98
7188,04/12/2026 12:59:59,5.21,424.4,726.4,0.33,275.88
7189,04/12/2026 13:14:59,5.21,424.1,725.8,0.33,275.65
7190,04/12/2026 13:29:59,5.20,424.2,726.1,0.33,275.74
7191,04/12/2026 13:44:59,5.21,424.0,725.5,0.33,275.62
7192,04/12/2026 13:59:59,5.20,424.3,726.3,0.33,275.83
7193,04/12/2026 14:14:59,5.20,424.2,726.2,0.33,275.76
7194,04/12/2026 14:29:59,5.21,424.3,726.1,0.33,275.78
7195,04/12/2026 14:44:59,5.21,424.4,726.2,0.33,275.86
7196,04/12/2026 14:59:59,5.21,424.5,726.3,0.33,275.93
7197,04/12/2026 15:14:59,5.21,424.3,726.1,0.33,275.82
7198,04/12/2026 15:29:59,5.21,424.3,726.0,0.33,275.77
7199,04/12/2026 15:44:59,5.21,424.1,725.7,0.33,275.66
7200,04/12/2026 15:59:59,5.20,424.1,725.9,0.33,275.66
7201,04/12/2026 16:14:59,5.20,424.2,726.1,0.33,275.75
7202,04/12/2026 16:29:59,5.21,424.4,726.0,0.33,275.84
7203,04/12/2026 16:44:59,5.20,424.4,726.3,0.33,275.83
7204,04/12/2026 16:59:59,5.20,424.3,726.3,0.33,275.81
7205,04/12/2026 17:14:59,5.21,424.6,726.3,0.33,275.96
7206,04/12/2026 17:29:59,5.20,424.5,726.6,0.33,275.92
7207,04/12/2026 17:44:59,5.21,424.2,725.9,0.33,275.75
7208,04/12/2026 17:59:59,5.21,424.3,726.0,0.33,275.83
7209,04/12/2026 18:14:59,5.22,424.5,726.2,0.33,275.93
7210,04/12/2026 18:29:59,5.22,424.5,726.1,0.33,275.92
7211,04/12/2026 18:44:59,5.22,424.6,726.3,0.33,276.01
7212,04/12/2026 18:59:59,5.21,424.3,726.0,0.33,275.81
7213,04/12/2026 19:14:59,5.22,424.0,725.3,0.33,275.60
7214,04/12/2026 19:29:59,5.21,423.8,725.0,0.33,275.47
7215,04/12/2026 19:44:59,5.21,423.7,725.1,0.33,275.39
7216,04/12/2026 19:59:59,5.21,423.9,725.4,0.33,275.53
7217,04/12/2026 20:14:59,5.22,423.9,725.0,0.33,275.53
7218,04/12/2026 20:29:59,5.22,424.1,725.4,0.33,275.66
7219,04/12/2026 20:44:59,5.22,424.0,725.1,0.33,275.57
7220,04/12/2026 20:59:59,5.22,423.9,724.9,0.33,275.51
7221,04/12/2026 21:14:59,5.22,423.7,724.7,0.33,275.38
7222,04/12/2026 21:29:59,5.21,423.9,725.3,0.33,275.52
7223,04/12/2026 21:44:59,5.21,423.8,725.1,0.33,275.44
7224,04/12/2026 21:59:59,5.21,423.9,725.4,0.33,275.52
7225,04/12/2026 22:14:59,5.21,423.7,725.0,0.33,275.43
7226,04/12/2026 22:29:59,5.21,423.9,725.4,0.33,275.55
7227,04/12/2026 22:44:59,5.21,423.9,725.3,0.33,275.51
7228,04/12/2026 22:59:59,5.22,424.0,725.4,0.33,275.63
7229,04/12/2026 23:14:59,5.21,424.0,725.5,0.33,275.63
7230,04/12/2026 23:29:59,5.22,424.0,725.4,0.33,275.63
7231,04/12/2026 23:44:59,5.22,424.1,725.4,0.33,275.65
7232,04/12/2026 23:59:59,5.22,424.2,725.5,0.33,275.72
7233,04/13/2026 00:14:59,5.21,424.3,725.9,0.33,275.80
7234,04/13/2026 00:29:59,5.23,424.1,725.2,0.33,275.66
7235,04/13/2026 00:44:59,5.22,424.3,725.7,0.33,275.79
7236,04/13/2026 00:59:59,5.22,424.3,725.8,0.33,275.77
7237,04/13/2026 01:14:59,5.21,424.2,725.8,0.33,275.76
7238,04/13/2026 01:29:59,5.22,424.4,726.0,0.33,275.86
7239,04/13/2026 01:44:59,5.22,424.4,725.9,0.33,275.86
7240,04/13/2026 01:59:59,5.23,424.4,725.7,0.33,275.86
7241,04/13/2026 02:14:59,5.22,424.3,725.7,0.33,275.79
7242,04/13/2026 02:29:59,5.23,424.6,726.0,0.33,275.96
7243,04/13/2026 02:44:59,5.21,424.6,726.4,0.33,275.97
7244,04/13/2026 02:59:59,5.22,424.6,726.3,0.33,275.99
7245,04/13/2026 03:14:59,5.22,424.8,726.7,0.33,276.14
7246,04/13/2026 03:29:59,5.23,424.7,726.3,0.33,276.07
7247,04/13/2026 03:44:59,5.22,424.7,726.4,0.33,276.05
7248,04/13/2026 03:59:59,5.22,424.8,726.6,0.33,276.11
7249,04/13/2026 04:14:59,5.23,424.8,726.5,0.33,276.15
7250,04/13/2026 04:29:59,5.22,424.9,726.8,0.33,276.22
7251,04/13/2026 04:44:59,5.23,424.9,726.5,0.33,276.20
7252,04/13/2026 04:59:59,5.22,424.8,726.7,0.33,276.15
7253,04/13/2026 05:14:59,5.22,424.9,726.7,0.33,276.21
7254,04/13/2026 05:29:59,5.22,424.8,726.6,0.33,276.14
7255,04/13/2026 05:44:59,5.22,424.8,726.5,0.33,276.12
7256,04/13/2026 05:59:59,5.23,424.8,726.4,0.33,276.11
7257,04/13/2026 06:14:59,5.22,424.7,726.6,0.33,276.08
7258,04/13/2026 06:29:59,5.23,424.6,726.1,0.33,276.01
7259,04/13/2026 06:44:59,5.22,424.8,726.6,0.33,276.12
7260,04/13/2026 06:59:59,5.23,424.5,726.0,0.33,275.95
7261,04/13/2026 07:14:59,5.22,424.1,725.4,0.33,275.65
7262,04/13/2026 07:29:59,5.23,424.2,725.3,0.33,275.72
7263,04/13/2026 07:44:59,5.22,424.3,725.8,0.33,275.82
7264,04/13/2026 07:59:59,5.23,424.1,725.2,0.33,275.67
7265,04/13/2026 08:14:59,5.23,423.9,724.7,0.33,275.51
7266,04/13/2026 08:29:59,5.23,423.8,724.6,0.33,275.48
7267,04/13/2026 08:44:59,5.23,423.5,724.2,0.33,275.28
7268,04/13/2026 08:59:59,5.23,423.3,723.7,0.33,275.12
7269,04/13/2026 09:14:59,5.24,423.1,723.3,0.33,275.02
7270,04/13/2026 09:29:59,5.23,423.0,723.2,0.33,274.97
7271,04/13/2026 09:44:59,5.22,422.9,723.3,0.33,274.90
7272,04/13/2026 09:59:59,5.24,422.9,723.0,0.33,274.90
7273,04/13/2026 10:14:59,5.23,422.8,723.0,0.33,274.81
7274,04/13/2026 10:29:59,5.24,422.8,722.8,0.33,274.83
7275,04/13/2026 10:44:59,5.24,422.9,722.9,0.33,274.88
7276,04/13/2026 10:59:59,5.24,422.7,722.6,0.33,274.78
7277,04/13/2026 11:14:59,5.23,422.6,722.5,0.33,274.69
7278,04/13/2026 11:29:59,5.24,422.7,722.4,0.33,274.75
7279,04/13/2026 11:44:59,5.23,422.8,723.0,0.33,274.84
7280,04/13/2026 11:59:59,5.24,423.1,723.2,0.33,275.01
7281,04/13/2026 12:14:59,5.23,423.1,723.4,0.33,274.99
7282,04/13/2026 12:29:59,5.24,422.8,722.7,0.33,274.82
7283,04/13/2026 12:44:59,5.24,423.1,723.2,0.33,275.00
7284,04/13/2026 12:59:59,5.24,423.1,723.1,0.33,275.00
7285,04/13/2026 13:14:59,5.24,423.2,723.2,0.33,275.06
7286,04/13/2026 13:29:59,5.24,423.0,723.1,0.33,274.94
7287,04/13/2026 13:44:59,5.23,423.1,723.4,0.33,275.04
7288,04/13/2026 13:59:59,5.23,423.3,723.7,0.33,275.12
7289,04/13/2026 14:14:59,5.24,423.1,723.3,0.33,275.03
7290,04/13/2026 14:29:59,5.25,423.1,723.0,0.33,275.01
7291,04/13/2026 14:44:59,5.24,423.2,723.3,0.33,275.08
7292,04/13/2026 14:59:59,5.24,423.3,723.5,0.33,275.13
7293,04/13/2026 15:14:59,5.23,423.5,724.1,0.33,275.30
7294,04/13/2026 15:29:59,5.25,423.6,723.9,0.33,275.36
7295,04/13/2026 15:44:59,5.24,423.5,723.9,0.33,275.30
7296,04/13/2026 15:59:59,5.23,423.5,724.1,0.33,275.30
7297,04/13/2026 16:14:59,5.24,423.5,723.8,0.33,275.29
7298,04/13/2026 16:29:59,5.25,423.4,723.5,0.33,275.22
7299,04/13/2026 16:44:59,5.24,423.5,723.8,0.33,275.27
7300,04/13/2026 16:59:59,5.25,423.5,723.6,0.33,275.27
7301,04/13/2026 17:14:59,5.25,423.3,723.3,0.33,275.15
7302,04/13/2026 17:29:59,5.25,423.3,723.4,0.33,275.16
7303,04/13/2026 17:44:59,5.24,423.4,723.7,0.33,275.23
7304,04/13/2026 17:59:59,5.24,423.5,723.8,0.33,275.28
